orientation_X,orientation_X,orientation_X,orientation_X,orientation_X,orientation_Y,orientation_Y,orientation_Y,orientation_Y,orientation_Y,orientation_Z,orientation_Z,orientation_Z,orientation_Z,orientation_Z,orientation_W,orientation_W,orientation_W,orientation_W,orientation_W,angular_velocity_X,angular_velocity_X,angular_velocity_X,angular_velocity_X,angular_velocity_X,angular_velocity_Y,angular_velocity_Y,angular_velocity_Y,angular_velocity_Y,angular_velocity_Y,angular_velocity_Z,angular_velocity_Z,angular_velocity_Z,angular_velocity_Z,angular_velocity_Z,linear_acceleration_X,linear_acceleration_X,linear_acceleration_X,linear_acceleration_X,linear_acceleration_X,linear_acceleration_Y,linear_acceleration_Y,linear_acceleration_Y,linear_acceleration_Y,linear_acceleration_Y,linear_acceleration_Z,linear_acceleration_Z,linear_acceleration_Z,linear_acceleration_Z,linear_acceleration_Z,surface_label,surface_label,surface_label,surface_label,surface_label
0.4936,0.49854,0.49651515625,0.496805,2.37707241633835e-06,0.85334,0.85628,0.8545371875,0.85439,8.757400590548416e-07,0.13488,0.13618,0.13553125,0.13549,1.0156535433071078e-07,0.068935,0.07038,0.069766015625,0.069856,1.6288535408465814e-07,-0.19489,0.17471,0.0016291767187500002,-0.0037856,0.005796244033607731,-0.053248,0.089096,0.015529441015625,0.0161145,0.0010136087445417824,-0.10405,0.024933,-0.038219100390625,-0.0345945,0.0009992214293618523,-2.5936,2.5802,0.103600796875,0.10907649999999999,0.9423191608186827,-0.39403,6.107,2.890435625,2.7493999999999996,1.61341878361693,-12.785,-4.2076,-9.32281796875,-9.33915,3.2643278143989902,4,4,4.0,4.0,0.0
0.33062,0.33456,0.332474140625,0.33238999999999996,1.0524575233759116e-06,0.93029,0.93233,0.931206171875,0.931225,2.522348363681724e-07,0.13942,0.14436,0.142625078125,0.142785,1.224185820620068e-06,0.043178,0.045766,0.0443875625,0.0442555,9.319611456692966e-07,-0.19562,0.22268,0.030360171875,0.032099,0.01035456330480897,-0.12856,0.19832,0.00858017109375,-0.0120515,0.004987342650835773,-0.31192,0.26002,-0.019743507812499998,-0.0158555,0.024993839692283876,-4.4277,4.956,0.22690265625,0.32141,4.512883427016356,-2.3866,9.5805,2.94932035390625,2.92265,8.64883659469438,-13.203,-4.6907,-9.26212421875,-9.40915,3.2542272336608016,6,6,6.0,6.0,0.0
0.85059,0.85625,0.8537015625,0.85393,2.8370762795276417e-06,-0.50422,-0.49464,-0.498962421875,-0.49861,8.069735033218698e-06,-0.070585,-0.068871,-0.0697649921875,-0.06973299999999999,1.9325435426918215e-07,0.13143,0.13211,0.13173015625,0.13173,3.2151156496059305e-08,-0.11086,0.15615,0.0028958973437500004,0.00319855,0.0029410242728995597,-0.077134,0.1175,0.02272753890625,0.024606000000000003,0.002180937059837878,-0.1403,0.011289,-0.06716446875,-0.070314,0.001390860671623109,-2.6445,3.0478,0.06963478125,0.0622985,1.3211557225247557,-0.16263,5.3743,3.01569171875,3.1409000000000002,1.015619427982849,-13.406,-6.2951,-9.35121875,-9.465399999999999,2.1686603117716525,4,4,4.0,4.0,0.0
0.54708,0.55047,0.549242578125,0.549485,1.0492129859745604e-06,0.82078,0.82245,0.82151953125,0.8214250000000001,2.9708954232273337e-07,0.13061,0.13482,0.131885859375,0.13147,9.600118540846403e-07,0.077128,0.078803,0.0777351484375,0.0775885,1.8676554472194241e-07,-0.40432,0.42715,-0.00944697046875,-0.00698415,0.018128495813272416,-0.28202,0.26343,0.0075415446874999995,0.0059873,0.005989612880354014,-0.19563,0.16529,-0.020768062421875,-0.0153295,0.004486739954355836,-10.301,7.0764,0.25839614984375,0.269285,6.022350445187656,-5.8076,10.192,3.169100734375,3.0575,6.075957948990605,-27.907,2.6969,-9.370646171875,-9.3098,14.51524622207263,4,4,4.0,4.0,0.0
0.48696,0.49354,0.490404921875,0.490485,3.5029039308558607e-06,0.85627,0.86002,0.858080234375,0.858,1.1480416769188955e-06,0.13517,0.13665,0.13598140625,0.135965,1.2105784940945285e-07,0.067935,0.069394,0.068600515625,0.06861149999999999,1.8399448794291244e-07,-0.19812,0.17065,0.0004688789062499999,-0.00049625,0.005613926520731913,-0.055894,0.091258,0.01899005875,0.020888,0.0011247581689243196,-0.093222,0.0023305,-0.04913417015625,-0.0487305,0.0005405225673668928,-1.7549,1.9951,0.10316222656250001,0.13670500000000002,0.7430759999852472,-0.72697,6.1012,3.160754421875,3.22155,1.7402441663596626,-13.229,-5.0812,-9.33364375,-9.4844,3.054351610196851,4,4,4.0,4.0,0.0
0.85116,0.85403,0.853153203125,0.8535,6.912660371556092e-07,-0.50398,-0.49873,-0.500403046875,-0.499895,2.308474895423342e-06,-0.06966,-0.068752,-0.069259390625,-0.0692965,5.4107783218503575e-08,0.12886,0.13092,0.130102734375,0.130245,2.92701913139726e-07,-0.13477,0.15758,0.00385823828125,0.0029609,0.003644725119043011,-0.098689,0.074805,-0.01040388828125,-0.012546999999999999,0.0016712817951941134,-0.055642,0.1379,0.0391226715625,0.036847000000000005,0.001946000255140143,-3.6694,4.0962,0.3018807265625,0.27491,2.453326932313334,-0.7019,5.3878,2.806440859375,3.00495,1.8000061037402002,-13.361,-4.502,-9.40029921875,-9.332,2.2249164490545037,4,4,4.0,4.0,0.0
0.30472,0.32292,0.314491875,0.315005,3.1457524015748146e-05,0.93403,0.9408,0.93705,0.937025,4.067823622047435e-06,0.14367,0.14859,0.146461484375,0.14682,1.876938724163428e-06,0.037318,0.040787,0.03928953125,0.039371,9.268529753936745e-07,-0.21793,0.26497,0.023210778124999998,0.023268999999999998,0.012414333479553376,-0.16143,0.14659,0.025757614296875,0.0226045,0.003947223272807643,-0.20095,0.02009,-0.121749853125,-0.129385,0.001686725192821565,-6.4518,4.7421,0.09697732812499998,0.202285,4.587102588009136,-2.4338,10.828,3.6976211796875,4.4562,8.900973822675015,-13.662,-4.3411,-9.21728046875,-9.24675,2.3835226978045037,6,6,6.0,6.0,0.0
0.82265,0.82425,0.8230765625,0.822945,1.8532509842524385e-07,-0.54822,-0.54561,-0.547500546875,-0.547655,4.2334851747046085e-07,-0.078211,-0.077088,-0.0774797890625,-0.0774045,7.523512838336726e-08,0.12895,0.13017,0.1295534375,0.12956,1.3588100393701313e-07,-0.17549,0.14693,-0.00020177437499999964,-0.00199451,0.0033080289421688696,-0.077516,0.079325,0.0062123946875,0.0026181499999999996,0.001145137554959178,-0.089882,0.060676,-0.0133400813515625,-0.0148445,0.0010029237576279582,-2.5782,2.5858,0.10165740390625,0.09759199999999998,0.9776632428275219,-0.043932,6.3939,3.0632900703125,3.0248999999999997,2.006176076217515,-12.475,-5.8944,-9.33850703125,-9.5342,1.821851433729699,4,4,4.0,4.0,0.0
0.12941,0.16338,0.14786234375,0.14828,9.723193777066954e-05,0.97551,0.98035,0.97779546875,0.97784,2.2265210383857965e-06,0.14559,0.14872,0.147171796875,0.14713,4.87418005659443e-07,0.014888,0.019606,0.017073234375,0.0166195,1.6648218029035176e-06,-0.19416,0.2967,0.0076692236328125005,0.0044532,0.009881056356405488,-0.31757,0.12587,-0.061738586328125,-0.0648585,0.005707698618402472,0.05741,0.39575,0.2115911875,0.20604,0.0054217241520275565,-5.5876,6.3218,0.09485598437499998,-0.14452,4.986616526690064,-1.6194,10.742,2.551230318359375,1.9742,6.203312471353661,-18.044,-0.016982,-9.428581890625,-9.55725,5.518540051542886,8,8,8.0,8.0,0.0
0.11721,0.1251,0.1212015625,0.120935,5.592085728346454e-06,0.98035,0.98155,0.98090484375,0.98087,1.0454013287401793e-07,0.1499,0.15356,0.151724375,0.151645,6.088153543307015e-07,0.0095933,0.011293,0.01041742109375,0.010385,1.6938524750430653e-07,-0.49975,0.48962,0.00873805390625,0.027559,0.051813729042332723,-0.17024,0.22411,-0.0012761387499999998,0.0039622,0.004189716130678438,-0.085315,0.1541,0.030630222859375,0.0305635,0.0022739974638725613,-5.5959,5.2159,-0.057207504687499994,-0.28748,4.030638590778402,-3.9552,10.43,3.0032032421875,2.91455,8.05289670605023,-24.252,4.2241,-9.29420859375,-9.3091,27.592783021851567,8,8,8.0,8.0,0.0
-0.78375,-0.78052,-0.7825428125,-0.782885,7.071337598426628e-07,-0.60748,-0.60327,-0.60485328125,-0.60438,1.2359655265742813e-06,-0.097349,-0.095839,-0.096394265625,-0.096344,1.2134632258858804e-07,-0.11222,-0.11078,-0.11173890625,-0.11186499999999999,1.4564288877952645e-07,-0.10002,0.092642,-0.002632043046875,-0.00421705,0.001537170302634763,-0.085111,0.06302,-0.017486519390625,-0.019216499999999997,0.0007998112769024291,-0.0034675,0.10441,0.042885770859375,0.043187,0.0006036563344050854,-1.4209,2.5198,0.29824906328125,0.27966500000000005,0.7529173024645156,1.2599,4.4889,2.736784375,2.6687000000000003,0.5110516211712599,-12.367,-6.4317,-9.4587078125,-9.3497,1.002376931119587,0,0,0.0,0.0,0.0
0.8833,0.88523,0.88425078125,0.884215,3.5730017224401144e-07,-0.44275,-0.4398,-0.44120625,-0.441215,8.105732283465808e-07,-0.061438,-0.059409,-0.0602450703125,-0.059951000000000004,4.4429390840305973e-07,0.13932,0.14174,0.140733359375,0.14089,5.129216966043524e-07,-0.091642,0.077435,0.01617283375,0.0189695,0.0009369611950838525,-0.03453,0.041279,0.0093738647421875,0.0109515,0.0003143056160170189,-0.055994,0.013566,-0.0228693853828125,-0.0232945,0.0003144585363787695,-1.0567,1.7865,0.139063390625,0.054937,0.3712941405619723,1.3997,4.7446,3.183521875,3.20485,0.6217575817224403,-10.866,-8.0179,-9.35914453125,-9.280000000000001,0.3809852935131646,4,4,4.0,4.0,0.0
0.7988,0.80588,0.8024565625,0.802555,4.460247933070783e-06,-0.58315,-0.57352,-0.57820328125,-0.5780050000000001,8.250826943896994e-06,-0.083499,-0.080823,-0.081789453125,-0.081666,5.109759505413333e-07,0.12204,0.12331,0.122646171875,0.12259,9.519861589565966e-08,-0.17312,0.171,-0.005245576796875,-0.0069841999999999994,0.00309867992139621,-0.12122,0.054795,-0.02296438015625,-0.021747,0.0013991448033519797,-0.071301,0.22412,0.07039546640625,0.068324,0.0019072971909688625,-5.4534,4.6545,0.16771560078124997,0.232215,2.2180642583266272,-0.24235,7.683,2.9142704140625,2.97805,2.1725951314934417,-19.377,-4.4362,-9.4107078125,-9.36235,3.950430943403051,4,4,4.0,4.0,0.0
0.332,0.41599,0.372220390625,0.371365,0.0005996918053580217,-0.93128,-0.89674,-0.915475546875,-0.9162399999999999,0.00010116536977731176,-0.13746,-0.13256,-0.135359453125,-0.13528,1.9929185962106026e-06,0.059964,0.072371,0.06574903125,0.065495,1.3205544439960635e-05,-0.063178,0.078683,0.004024403718750001,0.0019215,0.0007693718586345539,0.12778,0.23682,0.172936171875,0.17082,0.0005589522379859749,-0.65904,-0.48192,-0.555493828125,-0.544025,0.0024210472820804614,-1.3908,0.5672,-0.39058596484375,-0.38156999999999996,0.18733036682293772,1.4977,4.5967,2.9548671875,2.83195,0.5896223518282481,-11.088,-7.93,-9.35211796875,-9.3633,0.33111572258796773,3,3,3.0,3.0,0.0
-0.21079,-0.20063,-0.2051309375,-0.20501,9.12160541338597e-06,0.96602,0.96811,0.967258515625,0.967285,4.009088029034953e-07,0.14438,0.14584,0.144821015625,0.14472,1.0854777928149923e-07,-0.037425,-0.035324,-0.03672853125,-0.036748,2.4298417224409236e-07,-0.10738,0.11685,-0.0044303603125,-0.00853985,0.0014205377292544306,-0.10248,0.075525,-0.0197763675,-0.0276835,0.0015106329789776251,-0.01764,0.14184,0.06008823734375,0.0564995,0.001481575359936361,-2.4943,2.7708,0.177109515625,0.22686499999999998,1.4136732062785506,0.93381,4.9164,2.890790703125,2.81675,0.6918519866853284,-12.363,-6.0709,-9.3144828125,-9.37985,1.2184707740329723,4,4,4.0,4.0,0.0
0.89292,0.89424,0.893835703125,0.89393,1.1226091904524089e-07,-0.42389,-0.42107,-0.422013203125,-0.421825,5.300565883366431e-07,-0.058763,-0.057259,-0.057911875,-0.0578695,2.564094645669299e-07,0.13952,0.14063,0.14002671875,0.13998,1.1089938484251639e-07,-0.076547,0.077181,0.00466095,0.0056021000000000005,0.0012213347027382377,-0.028852,0.047101,0.00570916054609375,0.00216665,0.00028668089376874623,-0.090732,0.076066,-0.008427360734375,-0.010324,0.0019331817110699975,-1.1481,1.5177,0.12136684375,0.126695,0.2944215542169833,0.93771,4.4685,2.959968515625,3.2239,0.9703737092032916,-10.918,-8.1242,-9.3767875,-9.4369,0.29832866677165376,4,4,4.0,4.0,0.0
0.86193,0.8646,0.863391875,0.863395,5.322405511811457e-07,-0.48434,-0.47957,-0.4817034375,-0.48156,1.6905014763778546e-06,-0.067167,-0.065726,-0.066418640625,-0.0663215,1.7547484621063724e-07,0.13369,0.13535,0.134547421875,0.134545,1.6730904896653844e-07,-0.14922,0.13748,0.00185408703125,-0.001461795,0.0031404717657998707,-0.077569,0.11188,0.01198991,0.004565700000000001,0.0017885851951096078,-0.11191,0.02221,-0.03180315390625,-0.031135999999999997,0.0006266807173938428,-2.9038,3.886,0.19736091328125002,0.0688185,2.0920264379917466,0.065393,5.3326,3.0047764296875,3.1472499999999997,1.3131060629042315,-13.484,-5.9672,-9.39897421875,-9.32315,1.962822930589936,4,4,4.0,4.0,0.0
-0.13148,-0.088883,-0.1109446640625,-0.110785,0.0001558624071224782,0.97912,0.98407,0.9816209375,0.9817149999999999,2.1027109251969813e-06,0.15111,0.15507,0.15250515625,0.15226499999999998,8.326598179133736e-07,-0.032006,-0.021374,-0.02622846875,-0.026487,8.17597714862205e-06,-0.55091,0.4593,0.0018456539062500009,0.004846625,0.0353206834463937,-0.44706,0.11681,-0.107916851484375,-0.10986499999999999,0.012820282091053606,0.044386,0.52027,0.2564246640625,0.2438,0.014650990069642166,-5.9075,11.834,0.9379061796875,0.9065000000000001,12.814739471726712,-3.3503,11.119,2.75490816484375,1.992,10.237104031106922,-19.224,4.1691,-9.24301265625,-9.4192,21.154877499981872,8,8,8.0,8.0,0.0
0.88861,0.89079,0.889533125,0.88943,3.5732244094474395e-07,-0.43202,-0.42748,-0.430165859375,-0.43026,1.6250622477855776e-06,-0.060819,-0.060153,-0.060407156249999996,-0.060302,3.742372342519822e-08,0.14102,0.14197,0.141554140625,0.14159,6.970004306101508e-08,-0.060551,0.046332,0.0007784579687500002,0.006638450000000001,0.0007418261813120807,-0.049487,0.03483,-0.0023962403125,-0.00214425,0.00022265973459469597,-0.0021547,0.06462,0.02937155859375,0.0301825,0.0002289274339063821,-1.6056,1.1898,0.06426430625,0.057867,0.3191179164642733,0.97952,4.9827,3.03464234375,2.99635,0.5985365063535185,-10.969,-7.967,-9.3111390625,-9.330200000000001,0.2642702644463583,4,4,4.0,4.0,0.0
-0.93963,-0.93767,-0.938924296875,-0.9391050000000001,2.0930343873037171e-07,0.3096,0.31578,0.311573046875,0.311165,2.7857032418798746e-06,0.038237,0.040104,0.0391961640625,0.039169499999999996,2.176480752337547e-07,-0.14442,-0.13857,-0.14071765625,-0.140575,2.3955409202755936e-06,-0.63495,0.66643,-0.005181800703125001,0.007788100000000001,0.06241883117900606,-0.14091,0.13867,0.0168422478125,0.0166445,0.002908988175459511,-0.24184,0.11164,-0.037244403515625,-0.0332125,0.007552677302667569,-5.1249,4.8452,0.17960347578125,0.148765,3.5909261194284503,-7.111,15.055,2.8779748359375,2.39075,17.322122424429594,-27.205,10.957,-9.3117226796875,-9.3244,32.10576178912196,1,1,1.0,1.0,0.0
-0.95767,-0.95639,-0.95715171875,-0.9571,1.4589938484257066e-07,0.2452,0.25052,0.247799453125,0.247835,2.6472241080214986e-06,0.030467,0.031884,0.0313038515625,0.031351000000000004,1.0839822188730565e-07,-0.14781,-0.14511,-0.146534140625,-0.14649,4.634039800688691e-07,-0.36606,0.29057,0.0006236508593750005,0.001741205,0.01530230159065136,-0.24557,0.19401,-0.0012579514062500006,0.00441375,0.004425293787357103,-0.075687,0.13411,0.02910162828125,0.030196,0.0025824936317918584,-4.24,8.6994,0.06916514062500001,-0.0885985,4.8593914768752215,-2.2052,9.7243,3.101385890625,3.0281000000000002,5.409057581154302,-18.264,-1.2554,-9.34240234375,-9.64395,10.522800200388161,1,1,1.0,1.0,0.0
-0.90538,-0.89833,-0.901505078125,-0.90157,5.076121253690754e-06,0.39844,0.41478,0.406882734375,0.40693999999999997,2.4978846795029727e-05,0.052773,0.055463,0.0538095546875,0.0538525,4.146271150959668e-07,-0.13811,-0.13381,-0.137141875,-0.13733,6.742311023621723e-07,-0.26301,0.47326,0.0115630234375,-0.0026397499999999997,0.011786061348937272,-0.33484,0.19557,-0.0373416559375,-0.0363305,0.00699025839585727,-0.12691,0.2036,0.10892406953125,0.123325,0.0038785788298128436,-6.966,9.3089,0.20552268749999997,0.080665,8.108522626780704,-4.7675,12.203,3.104126328125,2.8667499999999997,7.553432320928931,-22.007,2.5385,-9.311871171875,-9.558,11.574489740769481,6,6,6.0,6.0,0.0
0.8476,0.84973,0.84827390625,0.847945,4.0331532972427737e-07,-0.50905,-0.50562,-0.507998984375,-0.508475,1.0697729761320386e-06,-0.071697,-0.070523,-0.07103,-0.0711325,9.792822047243123e-08,0.13106,0.13206,0.13160859375,0.13168,8.303737696850343e-08,-0.12287,0.163,-0.0034982642968750003,0.002271685,0.002749939697942817,-0.092776,0.092977,-0.006014367734375,-0.0057131000000000005,0.0017587755374611448,-0.043786,0.073045,0.022036546328125,0.0221345,0.0006709355443382497,-3.0043,3.2612,0.034461474218749996,0.112275,1.4298453761797036,0.46702,5.6599,3.16676984375,3.23205,1.3670140101936763,-12.93,-6.0672,-9.29904296875,-9.36575,1.819535599477732,4,4,4.0,4.0,0.0
-0.28201,-0.26998,-0.276405078125,-0.27649500000000005,1.1226116529281825e-05,-0.95204,-0.9484,-0.95006484375,-0.9499850000000001,1.0620613927167714e-06,-0.14196,-0.14,-0.140875078125,-0.14085,1.8082676550197169e-07,-0.034829,-0.031793,-0.0334405625,-0.0333855,6.339763582677275e-07,-0.37591,0.34058,0.005349563281249999,0.00808385,0.016055495466861403,-0.21225,0.22651,0.029906416796875,0.025124,0.00630900906209871,-0.15284,-0.016899,-0.0771267109375,-0.0746675,0.001046696223010273,-5.1076,4.513,-0.1819343953125,-0.24552000000000002,3.3122125568780603,-2.9648,8.3434,2.5684237734375,2.5736,5.312907280550821,-18.005,2.8597,-9.461345546875,-9.316199999999998,12.351093584577653,3,3,3.0,3.0,0.0
-0.21884,-0.21237,-0.214834453125,-0.214295,3.735668989911424e-06,-0.96558,-0.96419,-0.965008125,-0.965165,1.8963740157480393e-07,-0.14869,-0.14768,-0.14826171875,-0.14826,6.866788877952608e-08,-0.025447,-0.024495,-0.0249016328125,-0.02479,9.042875387549017e-08,-0.062041,0.044318,-0.0022503528125,0.0062339000000000006,0.0007620206002429967,-0.0028163,0.040227,0.015773136015625,0.013891,0.00010165637779300228,-0.1337,0.015652,-0.0434589599453125,-0.037989999999999996,0.0015507375356671716,-0.38036,0.62144,0.1627066890625,0.167385,0.04366810141887594,1.6028,4.9552,3.0986828125,2.97585,0.8007962696235233,-9.7219,-8.655,-9.298990625,-9.33465,0.04657949943897626,1,1,1.0,1.0,0.0
0.8353,0.83562,0.8354434374999999,0.8354250000000001,8.36761811024339e-09,-0.52983,-0.52924,-0.529594609375,-0.52959,2.367701156497306e-08,-0.07168,-0.070919,-0.07129884375000001,-0.071257,4.5655770669292806e-08,0.12775,0.12897,0.128372265625,0.12839499999999998,1.1991057455708352e-07,-0.19788,0.21118,0.0026588492187500003,0.00944605,0.006314345300096378,-0.056081,0.088406,0.0011513803125000003,0.001058715,0.0010817842507589905,-0.033908,0.037678,0.001563197578125,0.0032842,0.00018991214971265949,-2.2344,2.4777,0.15177918359375,0.0875605,1.1343263840657458,-0.53799,5.9848,2.9835868984375,3.16135,2.2268806866711635,-13.5,-4.8598,-9.36951171875,-9.4164,3.7283225662395427,4,4,4.0,4.0,0.0
0.090677,0.1032,0.09630359375,0.0961815,1.3398911959645866e-05,0.98304,0.98424,0.98357546875,0.983695,1.1082025098412466e-07,0.15101,0.15369,0.152470703125,0.15247,5.494254859744309e-07,0.0051153,0.0073147,0.0065667,0.00655155,2.469473214173247e-07,-0.28341,0.28338,0.0012616343750000013,0.004171599999999999,0.01008968824868086,-0.21012,0.13348,-0.0179569953125,-0.019880000000000002,0.0033249743069779306,-0.037768,0.1341,0.062651788359375,0.068565,0.0016728462643812027,-3.8816,5.4238,0.04233974218749999,0.0434865,2.2651122185336576,-2.0878,8.298,2.7517551015625,2.3796999999999997,5.9861224902579036,-16.223,-3.1354,-9.3828625,-9.2164,5.759987883149606,8,8,8.0,8.0,0.0
0.17618,0.18257,0.1793484375,0.17957,3.299532972441058e-06,0.97139,0.97252,0.97190265625,0.97192,1.1455824311013332e-07,0.14982,0.15146,0.150797734375,0.15092499999999998,2.1606333046259812e-07,0.021922,0.023009,0.0222807109375,0.02219,8.504441184793177e-08,-0.23744,0.15093,-0.0016772814843750007,0.0038676,0.005664779619519175,-0.11623,0.10573,0.00670444125,0.00602005,0.0018133499368969182,-0.16626,0.062497,-0.04003308671875,-0.036283499999999996,0.003964774886262579,-3.3497,2.831,0.10902489453125,0.24900499999999998,1.4793323601387978,-1.4387,6.0173,2.97308483171875,3.348,3.271711622454503,-13.789,-3.9538,-9.363,-9.328299999999999,3.332192227559056,8,8,8.0,8.0,0.0
0.95428,0.96565,0.9601185156250001,0.96025,1.123116234620942e-05,0.213,0.2597,0.236489453125,0.236505,0.0001870628493048716,0.037122,0.043885,0.0404782109375,0.040556,3.915715175627441e-06,0.14138,0.14414,0.142849375,0.14261000000000001,5.35654724409448e-07,-0.050795,0.067754,0.008535359499999999,0.008294,0.0007195208782964916,0.07681,0.11979,0.0973715078125,0.0979855,0.00010565080729127713,-0.32861,-0.2811,-0.30690796875,-0.306965,0.00013630708560531557,-0.67577,0.61658,-0.0575321234375,-0.07286200000000001,0.1108011604879062,1.241,4.3307,2.65268984375,2.67235,0.6085259911558812,-10.238,-8.6511,-9.43674609375,-9.43985,0.1089258373074559,2,2,2.0,2.0,0.0
-0.93326,-0.93136,-0.93216453125,-0.932115,2.3648954232283544e-07,0.32775,0.33157,0.32993921875,0.32999,8.504072588581704e-07,0.042543,0.044739,0.0436038359375,0.0436145,3.26609823265254e-07,-0.14419,-0.13981,-0.14249640625,-0.14254,1.4784090305117833e-06,-0.35659,0.2885,-0.0157853078125,-0.0051476000000000004,0.013302010317450177,-0.31612,0.2385,-0.0003687405468750001,-0.0005006650000000001,0.007685243850295173,-0.1959,0.26311,0.01969959375,0.022741499999999998,0.013564306539666265,-6.2564,5.7723,-0.04412216406250001,-0.20392,6.061542661820206,-1.77,8.0875,2.8912376328125,2.4927,5.851134643027811,-17.238,1.913,-9.24800546875,-9.25305,6.868805118946235,1,1,1.0,1.0,0.0
0.25907,0.2747,0.2671725,0.267235,2.1157590551180478e-05,0.94967,0.95405,0.951791171875,0.95179,1.6394686946354362e-06,0.14626,0.14721,0.146841640625,0.14693,8.052248400591537e-08,0.032322,0.034606,0.0335622890625,0.033627000000000004,4.349866323203567e-07,-0.037986,0.045168,0.001308862734375,0.00073684,0.0003248677436395838,0.011334,0.060526,0.0330041875,0.0326855,0.0001097668075393701,-0.12509,-0.06225,-0.0996186484375,-0.0997095,0.00019316014671795034,-0.80296,0.69444,-0.020213657031250002,-0.049757,0.09189785883060847,1.7391,3.7095,2.79062734375,2.7884,0.26003037838029036,-10.385,-8.4744,-9.39649140625,-9.39105,0.11093278268147143,2,2,2.0,2.0,0.0
